------------
Topic 1 (3450 tokens)
------------
0.00000	0.00000	0.01000	player.
0.00000	0.00000	0.01000	compiled
0.00000	0.00000	0.01000	633
0.00000	0.00000	0.01000	498
0.00000	0.00000	0.01000	batted
0.00000	0.00000	0.01000	balls
0.00000	0.00000	0.01000	allowed
0.00000	0.00000	0.01000	1994每95
0.00000	0.00000	0.01000	competed
0.00000	0.00000	0.01000	clubs
0.00000	0.00000	0.01000	3每0
0.00835	18.00000	0.01000	played
0.00047	1.00000	0.01000	win
0.00000	0.00000	0.01000	random
0.00000	0.00000	0.01000	skating
0.00000	0.00000	0.01000	national
0.00000	0.00000	0.01000	figure
0.00000	0.00000	0.01000	body.
0.00000	0.00000	0.01000	men
0.00000	0.00000	0.01000	junior
0.00000	0.00000	0.01000	levels.
0.00000	0.00000	0.01000	champions
0.01067	23.00000	0.01000	event
0.00000	0.00000	0.01000	choose
0.00000	0.00000	0.01000	individual
0.00000	0.00000	0.01000	countries
0.00000	0.00000	0.01000	participated
0.00000	0.00000	0.01000	race
0.00000	0.00000	0.01000	information.
0.00000	0.00000	0.01000	players
0.00000	0.00000	0.01000	ends
0.03246	70.00000	0.01000	one
0.00000	0.00000	0.01000	ten
0.00000	0.00000	0.01000	four-turn
0.00000	0.00000	0.01000	turns
0.00000	0.00000	0.01000	banked
0.00000	0.00000	0.01000	capacity
0.00000	0.00000	0.01000	points
0.00000	0.00000	0.01000	points.
0.00000	0.00000	0.01000	leading
0.00000	0.00000	0.01000	129
0.00000	0.00000	0.01000	ahead
0.00000	0.00000	0.01000	qualifying.
0.00000	0.00000	0.01000	scored
0.00047	1.00000	0.01000	managed
0.00000	0.00000	0.01000	quickest
0.00000	0.00000	0.01000	qualifying
0.00000	0.00000	0.01000	grid
0.00000	0.00000	0.01000	qualified
0.00000	0.00000	0.01000	drivers
0.00000	0.00000	0.01000	thirty-fifth.
0.00000	0.00000	0.01000	2-isopropylmalate
0.00000	0.00000	0.01000	dehydration
0.00000	0.00000	0.01000	known
0.00000	0.00000	0.01000	pale
0.00371	8.00000	0.01000	groups
0.00000	0.00000	0.01000	axils
0.00000	0.00000	0.01000	species
0.00000	0.00000	0.01000	currently
0.00000	0.00000	0.01000	hybrids
0.00000	0.00000	0.01000	sandy
0.00000	0.00000	0.01000	gravelly
0.00000	0.00000	0.01000	forest
0.00000	0.00000	0.01000	mallee
0.01391	30.00000	0.01000	book
0.00047	1.00000	0.01000	ace.
0.00000	0.00000	0.01000	2006
0.00000	0.00000	0.01000	began
0.00000	0.00000	0.01000	2003
0.00140	3.00000	0.01000	2005.
0.01067	23.00000	0.01000	musical
0.01020	22.00000	0.01000	production
0.01067	23.00000	0.01000	featured
0.00000	0.00000	0.01000	renamed
0.00000	0.00000	0.01000	ten-year-old
0.00000	0.00000	0.01000	swallowed
0.00093	2.00000	0.01000	bottle
0.00140	3.00000	0.01000	sleeping
0.00093	2.00000	0.01000	psychiatric
0.00186	4.00000	0.01000	places
0.00186	4.00000	0.01000	angry
0.00000	0.00000	0.01000	care
0.00140	3.00000	0.01000	contact
0.00140	3.00000	0.01000	letters.
0.00000	0.00000	0.01000	mistakes
0.00000	0.00000	0.01000	writes
0.00140	3.00000	0.01000	asking
0.00047	1.00000	0.01000	clues
0.00232	5.00000	0.01000	conclusion
0.00000	0.00000	0.01000	instructions
0.00000	0.00000	0.01000	fighter
0.00000	0.00000	0.01000	pilot
0.00140	3.00000	0.01000	mother.
0.00093	2.00000	0.01000	baking
0.00093	2.00000	0.01000	successfully
0.00000	0.00000	0.01000	cookies
